datetime,open,high,low,close,volume
2026-08-17 10:18:00+05:30,23978.055523338862,23982.23543678985,23977.831748896566,23980.650840060578,4678
2026-08-17 10:19:00+05:30,23980.650840060578,23985.635207406707,23980.536927438752,23983.023031027325,4097
2026-08-17 10:20:00+05:30,23983.023031027325,23984.414036465223,23976.27995623027,23977.54724457112,2802
2026-08-17 10:21:00+05:30,23977.54724457112,23978.865083003704,23976.333023220814,23976.78133802304,3244
2026-08-17 10:22:00+05:30,23976.78133802304,23978.719302311416,23976.445064015814,23978.174639256064,3478
2026-08-17 10:23:00+05:30,23978.174639256064,23978.239290052737,23974.92021537855,23976.510402491367,4497
2026-08-17 10:24:00+05:30,23976.510402491367,23977.89641785772,23974.960222991274,23977.715599941068,2754
2026-08-17 10:25:00+05:30,23977.715599941068,23978.497083820144,23975.827401983363,23975.95126130646,3340
2026-08-17 10:26:00+05:30,23975.95126130646,23976.084079586883,23971.784026303387,23972.191463513824,3141
2026-08-17 10:27:00+05:30,23972.191463513824,23972.58680346278,23970.879128040382,23971.219814176562,5502
2026-08-17 10:28:00+05:30,23971.219814176562,23974.250120027264,23969.62130247997,23973.136014130734,2724
2026-08-17 10:29:00+05:30,23973.136014130734,23975.112259639336,23973.07089139524,23974.70952999934,2772
2026-08-17 10:30:00+05:30,23974.70952999934,23975.36885653568,23972.44207277663,23973.826404149026,4251
2026-08-17 10:31:00+05:30,23973.826404149026,23975.95086501004,23970.430794124437,23971.863180070788,5057
2026-08-17 10:32:00+05:30,23971.863180070788,23974.820537250584,23969.783588998213,23973.22177082532,3261
2026-08-17 10:33:00+05:30,23973.22177082532,23974.797540734267,23972.799385178754,23974.646251725837,3674
2026-08-17 10:34:00+05:30,23974.646251725837,23974.98067987853,23972.73543994965,23974.07895992028,5377
2026-08-17 10:35:00+05:30,23974.07895992028,23976.704151051075,23973.989397155412,23976.656657829593,4563
2026-08-17 10:36:00+05:30,23976.656657829593,23977.289227579342,23970.873110915698,23971.26809683245,3329
2026-08-17 10:37:00+05:30,23971.26809683245,23971.35184227954,23969.26434062764,23970.431311354034,1947
2026-08-17 10:38:00+05:30,23970.431311354034,23971.51570101969,23967.665298804168,23968.699926325346,1582
2026-08-17 10:39:00+05:30,23968.699926325346,23969.743634767572,23967.98586244269,23968.84869939834,3421
2026-08-17 10:40:00+05:30,23968.84869939834,23972.263796381016,23967.4149029561,23970.985696066964,1500
2026-08-17 10:41:00+05:30,23970.985696066964,23971.823715939794,23969.897714342336,23970.6657622813,3686
2026-08-17 10:42:00+05:30,23970.6657622813,23972.659701647077,23969.529441022452,23972.42189737398,5624
2026-08-17 10:43:00+05:30,23972.42189737398,23977.062736588847,23971.042561404505,23976.812766574534,3774
2026-08-17 10:44:00+05:30,23976.812766574534,23977.580365115664,23972.6850108529,23973.55354593722,1626
2026-08-17 10:45:00+05:30,23973.55354593722,23974.189767042873,23967.304228951212,23970.43783575718,5098
2026-08-17 10:46:00+05:30,23970.43783575718,23975.916269788628,23969.81048573717,23974.67090687447,5957
2026-08-17 10:47:00+05:30,23974.67090687447,23977.601518555217,23974.02815131093,23975.476393947858,3873
2026-08-17 10:48:00+05:30,23975.476393947858,23975.56479412865,23971.68889793984,23972.569558737818,1937
2026-08-17 10:49:00+05:30,23972.569558737818,23973.426645457817,23970.761914039085,23970.815490276716,5995
2026-08-17 10:50:00+05:30,23970.815490276716,23974.122868274753,23970.612126040625,23972.53145054446,5449
2026-08-17 10:51:00+05:30,23972.53145054446,23976.468538984936,23971.09311227872,23976.4218621803,3808
2026-08-17 10:52:00+05:30,23976.4218621803,23980.00374753216,23974.765326942797,23979.11800452873,3707
2026-08-17 10:53:00+05:30,23979.11800452873,23979.57440722769,23976.470642354485,23978.329268719684,4190
2026-08-17 10:54:00+05:30,23978.329268719684,23980.327930454907,23975.125534718205,23975.37861022608,925
2026-08-17 10:55:00+05:30,23975.37861022608,23976.20398811757,23973.94152293525,23975.082226570383,3257
2026-08-17 10:56:00+05:30,23975.082226570383,23975.57195890948,23973.951495603935,23974.014744901448,3582
2026-08-17 10:57:00+05:30,23974.014744901448,23974.479111280292,23972.228627488614,23972.85607256242,2069
2026-08-17 10:58:00+05:30,23972.85607256242,23973.59587993844,23970.67492504998,23971.196761974148,5535
2026-08-17 10:59:00+05:30,23971.196761974148,23971.248544024475,23967.572390704812,23970.562785005186,5411
2026-08-17 11:00:00+05:30,23970.562785005186,23971.499498559046,23968.890666759453,23971.104028171423,4587
2026-08-17 11:01:00+05:30,23971.104028171423,23972.756190736884,23971.084393224115,23972.490104176683,3077
2026-08-17 11:02:00+05:30,23972.490104176683,23974.95691149601,23971.887122831184,23974.23260827756,1662
2026-08-17 11:03:00+05:30,23974.23260827756,23974.798733466123,23973.16139801891,23974.472217041213,3602
2026-08-17 11:04:00+05:30,23974.472217041213,23975.499250809236,23972.967234357195,23973.419816785336,3529
2026-08-17 11:05:00+05:30,23973.419816785336,23977.32038589988,23971.997077210704,23976.884403499935,882
2026-08-17 11:06:00+05:30,23976.884403499935,23979.251958749603,23975.667271634058,23978.288340585117,5701
2026-08-17 11:07:00+05:30,23978.288340585117,23980.815537139333,23977.45338546152,23978.909442622353,3797
2026-08-17 11:08:00+05:30,23978.909442622353,23979.289856435807,23975.898573462044,23977.192809620283,534
2026-08-17 11:09:00+05:30,23977.192809620283,23980.985824058072,23975.341615733883,23980.533622311323,3908
2026-08-17 11:10:00+05:30,23980.533622311323,23983.090503601263,23979.894517259152,23982.46828982357,4511
2026-08-17 11:11:00+05:30,23982.46828982357,23982.736244543295,23980.611828274275,23981.48065135007,2213
2026-08-17 11:12:00+05:30,23981.48065135007,23983.586976963405,23980.920985638342,23983.331915780673,5181
2026-08-17 11:13:00+05:30,23983.331915780673,23984.66343543449,23980.98093906222,23982.70884080017,4213
2026-08-17 11:14:00+05:30,23982.70884080017,23984.205900404108,23980.5899103105,23981.45828913826,705
2026-08-17 11:15:00+05:30,23981.45828913826,23984.36657469555,23981.0097802085,23982.791774300003,2435
2026-08-17 11:16:00+05:30,23982.791774300003,23985.070612069267,23981.265670930243,23983.048681693588,2136
2026-08-17 11:17:00+05:30,23983.048681693588,23984.030293217624,23981.627713241327,23983.508488787047,3001
2026-08-17 11:18:00+05:30,23983.508488787047,23988.12787128763,23983.141567118193,23986.24423656468,2573
2026-08-17 11:19:00+05:30,23986.24423656468,23988.41146104356,23985.266547090756,23987.581124519857,1023
2026-08-17 11:20:00+05:30,23987.581124519857,23990.719142210724,23987.311885456984,23990.086128080213,4761
2026-08-17 11:21:00+05:30,23990.086128080213,23995.30353613306,23988.515765229833,23994.30526038301,1870
2026-08-17 11:22:00+05:30,23994.30526038301,23995.30914318653,23991.595507741717,23992.682241977716,4510
2026-08-17 11:23:00+05:30,23992.682241977716,23993.617913818787,23991.089106560048,23992.359131055426,5775
2026-08-17 11:24:00+05:30,23992.359131055426,23992.76781569596,23989.05121740768,23989.63462369625,4094
2026-08-17 11:25:00+05:30,23989.63462369625,23989.702182532466,23985.842994226885,23988.023946303318,5665
2026-08-17 11:26:00+05:30,23988.023946303318,23989.3051432782,23985.99133208749,23986.49961209149,3143
2026-08-17 11:27:00+05:30,23986.49961209149,23990.458546289654,23986.39085379451,23990.19151064504,2194
2026-08-17 11:28:00+05:30,23990.19151064504,23994.60805674245,23989.57145608555,23993.82162290106,1359
2026-08-17 11:29:00+05:30,23993.82162290106,23996.050129723637,23992.759296467288,23994.175227123676,2711
2026-08-17 11:30:00+05:30,23994.175227123676,23996.3901544318,23993.41075185038,23995.78287659759,5266
2026-08-17 11:31:00+05:30,23995.78287659759,23996.188433718795,23993.305535470212,23994.38648902663,4916
2026-08-17 11:32:00+05:30,23994.38648902663,23994.64307282162,23992.07081111296,23992.61490892676,916
2026-08-17 11:33:00+05:30,23992.61490892676,23993.392007234215,23991.14824719156,23991.695493123032,5142
2026-08-17 11:34:00+05:30,23991.695493123032,23996.177376920736,23989.77995438844,23994.40871530897,4248
2026-08-17 11:35:00+05:30,23994.40871530897,23996.69291730888,23991.994746795714,23995.563964394863,5849
2026-08-17 11:36:00+05:30,23995.563964394863,23998.249650596666,23994.660818261902,23997.189954534857,1452
2026-08-17 11:37:00+05:30,23997.189954534857,23999.738955569308,23996.114373524,23998.47191734231,5220
2026-08-17 11:38:00+05:30,23998.47191734231,24002.439335384992,23998.387550730087,23998.905592738614,2603
2026-08-17 11:39:00+05:30,23998.905592738614,23999.42519340546,23998.585402860936,23999.212989773736,1460
2026-08-17 11:40:00+05:30,23999.212989773736,23999.712405975908,23996.485334595884,23996.786903235563,3036
2026-08-17 11:41:00+05:30,23996.786903235563,23997.037872188175,23992.720313978207,23994.50548706591,3665
2026-08-17 11:42:00+05:30,23994.50548706591,23996.489286445823,23988.29538829156,23990.668162394915,2425
2026-08-17 11:43:00+05:30,23990.668162394915,23990.73954649934,23988.970304428654,23989.914195291458,709
2026-08-17 11:44:00+05:30,23989.914195291458,23990.118682844146,23984.94314829792,23985.254620083026,2834
2026-08-17 11:45:00+05:30,23985.254620083026,23986.506399094855,23979.812825804027,23980.70576231142,4094
2026-08-17 11:46:00+05:30,23980.70576231142,23982.393315184516,23979.068415088444,23981.042363622495,506
2026-08-17 11:47:00+05:30,23981.042363622495,23984.802314930832,23979.64266359414,23983.19248069303,5698
2026-08-17 11:48:00+05:30,23983.19248069303,23985.85433269178,23983.170014630618,23985.50793939731,4200
2026-08-17 11:49:00+05:30,23985.50793939731,23987.73903090984,23980.076615265014,23980.95368257205,4443
2026-08-17 11:50:00+05:30,23980.95368257205,23981.449248650446,23978.03054979027,23980.101872942527,3605
2026-08-17 11:51:00+05:30,23980.101872942527,23981.95936835092,23978.131267767498,23980.718063392098,4854
2026-08-17 11:52:00+05:30,23980.718063392098,23982.033259846958,23978.60045543688,23980.06834783512,1925
2026-08-17 11:53:00+05:30,23980.06834783512,23984.358751150434,23979.719437311564,23983.6229471431,1139
2026-08-17 11:54:00+05:30,23983.6229471431,23986.61988661728,23981.720845248718,23982.16004417529,4038
2026-08-17 11:55:00+05:30,23982.16004417529,23985.027900870435,23981.153386656675,23983.29593843535,667
2026-08-17 11:56:00+05:30,23983.29593843535,23986.521748201496,23983.241364200607,23985.921416555335,1805
2026-08-17 11:57:00+05:30,23985.921416555335,23986.68615636692,23985.031324739564,23985.125892245258,2125
2026-08-17 11:58:00+05:30,23985.125892245258,23985.166465580904,23984.228243445315,23984.379024603957,2362
2026-08-17 11:59:00+05:30,23984.379024603957,23989.32561315419,23984.06466225409,23987.586294267632,4807
2026-08-17 12:00:00+05:30,23987.586294267632,23990.428099233784,23984.150682228963,23984.87895280037,5083
2026-08-17 12:01:00+05:30,23984.87895280037,23985.79057596797,23981.94778118715,23982.499635618362,886
2026-08-17 12:02:00+05:30,23982.499635618362,23982.60149210327,23981.384239980358,23982.33445204841,3239
2026-08-17 12:03:00+05:30,23982.33445204841,23985.38760148029,23981.245838766823,23984.335379265318,5103
2026-08-17 12:04:00+05:30,23984.335379265318,23984.650067385563,23983.416731704023,23984.383051049797,4663
2026-08-17 12:05:00+05:30,23984.383051049797,23984.68315217015,23980.094791549298,23981.493727295485,4583
2026-08-17 12:06:00+05:30,23981.493727295485,23986.627430894656,23981.249291938977,23985.73234387754,4099
2026-08-17 12:07:00+05:30,23985.73234387754,23986.486844250216,23983.097197065297,23984.4481222576,1060
2026-08-17 12:08:00+05:30,23984.4481222576,23985.423838868955,23983.063842953048,23984.110717840424,1475
2026-08-17 12:09:00+05:30,23984.110717840424,23989.07962894654,23983.12090580749,23987.23295356486,1636
2026-08-17 12:10:00+05:30,23987.23295356486,23990.486375456905,23985.799763989908,23987.545776263818,3375
2026-08-17 12:11:00+05:30,23987.545776263818,23988.266512052585,23984.94691568604,23988.05877506965,5689
2026-08-17 12:12:00+05:30,23988.05877506965,23988.269654218755,23986.09402417615,23986.211180931874,4539
2026-08-17 12:13:00+05:30,23986.211180931874,23990.560074863017,23985.03085821085,23988.123471405255,2150
2026-08-17 12:14:00+05:30,23988.123471405255,23988.670399621784,23986.483894786987,23987.40699350272,1701
2026-08-17 12:15:00+05:30,23987.40699350272,23989.856845005717,23983.18148674369,23984.039328638904,1791
2026-08-17 12:16:00+05:30,23984.039328638904,23989.975869409795,23983.195601753123,23987.433743071368,2336
2026-08-17 12:17:00+05:30,23987.433743071368,23991.168038597232,23985.748837780033,23985.883978313523,4937
2026-08-17 12:18:00+05:30,23985.883978313523,23988.286520855076,23983.545555334338,23984.336504211326,1093
2026-08-17 12:19:00+05:30,23984.336504211326,23987.260108245875,23983.525569783804,23985.790639332532,3615
2026-08-17 12:20:00+05:30,23985.790639332532,23986.326284339404,23980.743428792925,23982.082670692056,3524
2026-08-17 12:21:00+05:30,23982.082670692056,23984.193435984074,23981.10968274967,23981.758463094735,5204
2026-08-17 12:22:00+05:30,23981.758463094735,23982.635414393706,23980.5969958415,23981.702476361254,1216
2026-08-17 12:23:00+05:30,23981.702476361254,23981.925051549722,23976.54622671358,23978.60500320104,2896
2026-08-17 12:24:00+05:30,23978.60500320104,23979.420556428387,23974.246936374057,23976.72124336461,3719
2026-08-17 12:25:00+05:30,23976.72124336461,23978.64960168713,23974.6918983758,23974.775327057938,4396
2026-08-17 12:26:00+05:30,23974.775327057938,23974.908221674763,23973.179523646297,23973.3073790526,743
2026-08-17 12:27:00+05:30,23973.3073790526,23974.230292381202,23971.564269923452,23972.32815402716,3044
2026-08-17 12:28:00+05:30,23972.32815402716,23972.977680268326,23969.4509420857,23970.8781657624,5093
2026-08-17 12:29:00+05:30,23970.8781657624,23971.58783939988,23967.00373036341,23967.457446880362,526
2026-08-17 12:30:00+05:30,23967.457446880362,23968.521370887665,23966.27949102684,23966.65209864301,1955
2026-08-17 12:31:00+05:30,23966.65209864301,23968.743115010064,23961.404743837687,23963.838652901642,3882
2026-08-17 12:32:00+05:30,23963.838652901642,23964.375121645193,23959.012236896288,23959.817087844094,5883
2026-08-17 12:33:00+05:30,23959.817087844094,23961.601402747052,23959.159247697888,23961.391783479987,3747
2026-08-17 12:34:00+05:30,23961.391783479987,23962.93522619475,23958.378555900043,23959.885083822326,555
2026-08-17 12:35:00+05:30,23959.885083822326,23962.04015062237,23957.09912109509,23957.716838557015,2866
2026-08-17 12:36:00+05:30,23957.716838557015,23959.95535989328,23956.062675456684,23958.47918052371,5750
2026-08-17 12:37:00+05:30,23958.47918052371,23959.738301585123,23956.04175950425,23956.239797183025,3161
2026-08-17 12:38:00+05:30,23956.239797183025,23957.11364899151,23955.468903101653,23956.103044681287,4867
2026-08-17 12:39:00+05:30,23956.103044681287,23959.85438822249,23955.945418333475,23958.514057013163,4415
2026-08-17 12:40:00+05:30,23958.514057013163,23960.04064411041,23958.210780419064,23959.69545309825,1059
2026-08-17 12:41:00+05:30,23959.69545309825,23964.285687459073,23958.526070553173,23963.301039781465,5645
2026-08-17 12:42:00+05:30,23963.301039781465,23966.384107213296,23962.236570173012,23966.137247392082,5114
2026-08-17 12:43:00+05:30,23966.137247392082,23967.27663641424,23965.31364372949,23965.702685424378,4597
2026-08-17 12:44:00+05:30,23965.702685424378,23967.658979132597,23965.407654926345,23966.3803014253,2995
2026-08-17 12:45:00+05:30,23966.3803014253,23966.677114249916,23963.91964564634,23965.23731061195,2891
2026-08-17 12:46:00+05:30,23965.23731061195,23966.13249235473,23965.03139281665,23965.728708438975,4386
2026-08-17 12:47:00+05:30,23965.728708438975,23966.167886764237,23965.58638344871,23965.772131155325,1186
2026-08-17 12:48:00+05:30,23965.772131155325,23966.544720564318,23962.87446399453,23963.19450707008,1256
2026-08-17 12:49:00+05:30,23963.19450707008,23963.897686934444,23960.571075699856,23961.040987257384,4910
2026-08-17 12:50:00+05:30,23961.040987257384,23962.298863274293,23960.242055742536,23962.096499180854,5754
2026-08-17 12:51:00+05:30,23962.096499180854,23963.219133124778,23960.472572420087,23961.195555683276,4841
2026-08-17 12:52:00+05:30,23961.195555683276,23961.532098777658,23955.481189342587,23956.555551929603,3652
2026-08-17 12:53:00+05:30,23956.555551929603,23957.358204133463,23955.251943896594,23957.27091590602,2861
2026-08-17 12:54:00+05:30,23957.27091590602,23957.487172802652,23953.53986271539,23955.07301115721,3916
2026-08-17 12:55:00+05:30,23955.07301115721,23956.13009018578,23954.622925232838,23955.986831336788,5779
2026-08-17 12:56:00+05:30,23955.986831336788,23959.271352906897,23952.070608648766,23953.211341050755,4815
2026-08-17 12:57:00+05:30,23953.211341050755,23953.817364221115,23948.53453937436,23949.88755781073,4895
2026-08-17 12:58:00+05:30,23949.88755781073,23951.014597952304,23949.82351273154,23950.806385782038,3123
2026-08-17 12:59:00+05:30,23950.806385782038,23954.888366114756,23950.450127687065,23954.434130637048,5903
2026-08-17 13:00:00+05:30,23954.434130637048,23956.28522350714,23950.301083441842,23951.97787891196,5872
2026-08-17 13:01:00+05:30,23951.97787891196,23953.552782873787,23951.09899522274,23952.720046312817,2444
2026-08-17 13:02:00+05:30,23952.720046312817,23952.749765764773,23950.485326918104,23951.698036705664,688
2026-08-17 13:03:00+05:30,23951.698036705664,23952.436862737988,23951.282371852576,23952.03191768651,2816
2026-08-17 13:04:00+05:30,23952.03191768651,23959.821093356564,23950.897970778395,23958.573607656977,1602
2026-08-17 13:05:00+05:30,23958.573607656977,23962.130999622048,23957.755808970578,23960.707115406345,744
2026-08-17 13:06:00+05:30,23960.707115406345,23962.231592561355,23960.45480222992,23962.22588571383,3739
2026-08-17 13:07:00+05:30,23962.22588571383,23964.14764972432,23960.99687640899,23962.861819706737,1388
2026-08-17 13:08:00+05:30,23962.861819706737,23963.785798998684,23961.87417212355,23962.207105833182,3820
2026-08-17 13:09:00+05:30,23962.207105833182,23964.409857282022,23961.676265442293,23964.066278855702,2307
2026-08-17 13:10:00+05:30,23964.066278855702,23964.54290358865,23960.56455278752,23962.51691448901,1830
2026-08-17 13:11:00+05:30,23962.51691448901,23965.61384621302,23962.11657927906,23964.364203009405,2316
2026-08-17 13:12:00+05:30,23964.364203009405,23964.592414378014,23963.1190715753,23964.18863771348,809
2026-08-17 13:13:00+05:30,23964.18863771348,23965.400054521895,23961.975013271793,23964.678664170842,4005
2026-08-17 13:14:00+05:30,23964.678664170842,23964.80402012941,23960.49402550577,23960.93014611907,4156
2026-08-17 13:15:00+05:30,23960.93014611907,23961.069164780016,23957.47733678694,23957.869936703486,840
2026-08-17 13:16:00+05:30,23957.869936703486,23960.93768504088,23957.36537664815,23958.656743650605,3102
2026-08-17 13:17:00+05:30,23958.656743650605,23959.588035966,23958.160227038712,23959.30611661031,5492
2026-08-17 13:18:00+05:30,23959.30611661031,23960.91454013617,23958.04356441287,23960.456104053155,2723
2026-08-17 13:19:00+05:30,23960.456104053155,23962.406655105548,23957.684054373673,23959.564322102546,1879
2026-08-17 13:20:00+05:30,23959.564322102546,23960.159054446824,23954.000833393646,23956.872160054252,5562
2026-08-17 13:21:00+05:30,23956.872160054252,23958.73435272537,23954.15840830273,23957.55727100035,1521
2026-08-17 13:22:00+05:30,23957.55727100035,23960.331106973834,23953.235335965826,23953.961389578242,5064
2026-08-17 13:23:00+05:30,23953.961389578242,23954.341131102665,23948.875819989975,23952.435305843057,3486
2026-08-17 13:24:00+05:30,23952.435305843057,23952.704305008374,23951.74870470342,23952.218501583662,3981
2026-08-17 13:25:00+05:30,23952.218501583662,23952.623494228894,23948.70173234816,23949.92361398933,1197
2026-08-17 13:26:00+05:30,23949.92361398933,23951.56588251186,23945.06093111558,23946.44062342441,4061
2026-08-17 13:27:00+05:30,23946.44062342441,23946.879473144494,23945.56227317662,23946.004279760768,5490
2026-08-17 13:28:00+05:30,23946.004279760768,23946.891585508307,23944.844942658056,23945.129160180204,5732
2026-08-17 13:29:00+05:30,23945.129160180204,23948.601328331188,23943.714205902936,23946.30245656979,5836
2026-08-17 13:30:00+05:30,23946.30245656979,23947.176704314898,23942.98533050621,23943.503314520924,5860
2026-08-17 13:31:00+05:30,23943.503314520924,23947.258989812373,23942.234583477028,23947.106526434603,1830
2026-08-17 13:32:00+05:30,23947.106526434603,23948.942590343846,23944.037841340174,23945.968857835804,4815
2026-08-17 13:33:00+05:30,23945.968857835804,23947.85965453697,23945.885679546995,23947.35265593654,5470
2026-08-17 13:34:00+05:30,23947.35265593654,23948.320731788903,23944.35576462721,23945.362131957347,2495
2026-08-17 13:35:00+05:30,23945.362131957347,23947.049247483945,23945.028212367186,23946.75883175755,5747
2026-08-17 13:36:00+05:30,23946.75883175755,23949.2917000068,23945.0353068891,23949.14037616242,3045
2026-08-17 13:37:00+05:30,23949.14037616242,23950.220737473926,23944.406492312373,23946.442846692833,5905
2026-08-17 13:38:00+05:30,23946.442846692833,23947.264915665488,23943.137944367943,23944.747675134946,4624
2026-08-17 13:39:00+05:30,23944.747675134946,23950.222232791024,23943.474186057694,23948.620017773042,3268
2026-08-17 13:40:00+05:30,23948.620017773042,23951.2581656474,23948.456476023835,23950.534831872523,1050
2026-08-17 13:41:00+05:30,23950.534831872523,23952.045977619324,23947.404778986896,23949.17955102198,3216
2026-08-17 13:42:00+05:30,23949.17955102198,23949.49376332314,23947.90224919549,23948.647667083987,1558
2026-08-17 13:43:00+05:30,23948.647667083987,23950.139724898818,23944.600544488632,23944.982984173363,1379
